,umur,gender,occupation,nominal,periode_transaksi,kategori_nominal
5014,40,0,IT,300000,2,Nominal rendah
5015,40,0,Tidak Bekerja,280611,2,Nominal rendah
5016,40,0,Tidak Bekerja,146930,2,Nominal rendah
5018,40,1,Tidak Bekerja,138171,2,Nominal rendah
5019,40,1,Tidak Bekerja,176899,2,Nominal rendah
5020,40,0,Tidak Bekerja,125782,2,Nominal rendah
5021,40,1,Tidak Bekerja,156702,2,Nominal rendah
5022,40,0,Tidak Bekerja,223938,2,Nominal rendah
5023,40,0,Tidak Bekerja,137212,2,Nominal rendah
5024,40,0,Tidak Bekerja,238519,2,Nominal rendah
5025,40,0,Tidak Bekerja,218573,2,Nominal rendah
5026,40,0,Tidak Bekerja,191252,2,Nominal rendah
5027,40,0,Tidak Bekerja,354290,2,Nominal rendah
5030,40,0,Tidak Bekerja,237299,2,Nominal rendah
5031,40,1,Tidak Bekerja,162916,2,Nominal rendah
5032,40,0,ASN,111400,2,Nominal rendah
5033,40,0,Tidak Bekerja,141327,2,Nominal rendah
5034,40,0,ASN,98600,2,Nominal rendah
5035,40,0,Tidak Bekerja,328597,2,Nominal rendah
5036,40,0,Tidak Bekerja,130710,2,Nominal rendah
5037,40,1,Tidak Bekerja,253615,2,Nominal rendah
5039,40,1,Tidak Bekerja,181497,2,Nominal rendah
5041,40,0,Karyawan,716000,2,Nominal rendah
5042,40,0,Tidak Bekerja,134444,2,Nominal rendah
5043,40,0,Tidak Bekerja,160822,2,Nominal rendah
5044,40,0,Tidak Bekerja,153925,2,Nominal rendah
5045,40,0,Tidak Bekerja,419595,2,Nominal rendah
5046,40,1,Tidak Bekerja,139617,2,Nominal rendah
5049,40,0,ASN,147708,2,Nominal rendah
5050,40,0,Tidak Bekerja,294634,2,Nominal rendah
5052,40,0,Tidak Bekerja,277529,2,Nominal rendah
5053,40,0,Tidak Bekerja,276239,2,Nominal rendah
5054,40,1,Tidak Bekerja,413497,2,Nominal rendah
5055,40,0,Tidak Bekerja,408574,2,Nominal rendah
5057,40,0,Tidak Bekerja,159942,2,Nominal rendah
5058,40,1,Tidak Bekerja,128988,2,Nominal rendah
5059,40,0,ASN,207463,2,Nominal rendah
5060,40,0,Tidak Bekerja,248999,2,Nominal rendah
5065,40,1,Konsultan,230402,2,Nominal rendah
5070,40,1,Konsultan,443018,2,Nominal rendah
5071,40,1,TNI POLRI,308242,2,Nominal rendah
5074,40,1,Konsultan,1072215,2,Nominal rendah
5078,40,0,Tidak Bekerja,339758,2,Nominal rendah
5082,40,0,Tidak Bekerja,161615,2,Nominal rendah
5086,40,0,Tidak Bekerja,125719,2,Nominal rendah
5091,40,0,Tidak Bekerja,196004,2,Nominal rendah
5097,40,0,Tidak Bekerja,494595,2,Nominal rendah
5102,40,0,Karyawan,772000,2,Nominal rendah
5103,40,0,Amil,181813,2,Nominal rendah
5104,40,1,Konsultan,240692,2,Nominal rendah
5108,40,0,Amil,877089,2,Nominal rendah
5111,40,0,Amil,188669,2,Nominal rendah
5113,40,1,TNI POLRI,373345,2,Nominal rendah
5115,40,0,Amil,823838,2,Nominal rendah
5123,40,0,Perbankan,300000,2,Nominal rendah
5127,40,0,ASN,104200,2,Nominal rendah
5128,40,1,Wiraswasta,9000000,2,Nominal diatas rata-rata
5131,40,1,Wiraswasta,1500000,2,Nominal rendah
5132,40,0,Tidak Bekerja,300,2,Nominal rendah
5134,40,0,Tidak Bekerja,300000,1,Nominal rendah
5135,40,0,Tidak Bekerja,21150000,1,Nominal tinggi
5136,40,1,Wiraswasta,8000000,1,Nominal diatas rata-rata
5137,40,0,Tidak Bekerja,10000000,1,Nominal diatas rata-rata
5138,40,1,Tidak Bekerja,445656,1,Nominal rendah
5139,40,1,Tidak Bekerja,502657,1,Nominal rendah
5140,40,0,Tidak Bekerja,236438,1,Nominal rendah
5141,40,0,Tidak Bekerja,313519,1,Nominal rendah
5142,40,0,Tidak Bekerja,172763,1,Nominal rendah
5143,40,0,Tidak Bekerja,379829,1,Nominal rendah
5144,40,0,Tidak Bekerja,297973,1,Nominal rendah
5145,40,0,Tidak Bekerja,270094,1,Nominal rendah
5146,40,0,Tidak Bekerja,207662,1,Nominal rendah
5147,40,1,Tidak Bekerja,175452,1,Nominal rendah
5148,40,0,Tidak Bekerja,206252,1,Nominal rendah
5149,40,0,Tidak Bekerja,187481,1,Nominal rendah
5150,40,0,Tidak Bekerja,446295,1,Nominal rendah
5151,40,0,Tidak Bekerja,312610,1,Nominal rendah
5152,40,0,Tidak Bekerja,364703,1,Nominal rendah
5153,40,1,Tidak Bekerja,195649,1,Nominal rendah
5154,40,0,Pendidikan,225000,1,Nominal rendah
5155,40,0,Lain-lain,135000,1,Nominal rendah
5158,40,0,Amil,168612,1,Nominal rendah
5160,40,0,Pelayaran,45000,1,Nominal rendah
5161,40,0,Pegawai Swasta,20900000,1,Nominal tinggi
5162,40,0,Tidak Bekerja,465000,1,Nominal rendah
5163,40,0,Transportasi,3622056,1,Nominal rendah
5164,40,0,Industri Manufaktur,200000,1,Nominal rendah
5166,40,0,Tidak Bekerja,325000,1,Nominal rendah
5168,40,0,Perbankan,500000,1,Nominal rendah
5169,40,0,Tidak Bekerja,100000,1,Nominal rendah
5170,40,0,Karyawan,2089600,1,Nominal rendah
5171,40,0,Tidak Bekerja,350000,1,Nominal rendah
5172,40,0,Karyawan,180000,1,Nominal rendah
5177,40,0,Tidak Bekerja,650000,1,Nominal rendah
5178,40,0,Tidak Bekerja,250000,1,Nominal rendah
5179,40,0,Lain-lain,225000,1,Nominal rendah
5181,40,1,Konsultan,505272,1,Nominal rendah
5182,40,1,Konsultan,1155650,1,Nominal rendah
5183,40,1,Konsultan,291066,1,Nominal rendah
5184,40,1,TNI POLRI,427857,1,Nominal rendah
5185,40,0,Perbankan,300000,1,Nominal rendah
5186,40,1,Tidak Bekerja,4500000,1,Nominal diatas rata-rata
5187,40,0,Tidak Bekerja,180000,1,Nominal rendah
5188,40,1,Tidak Bekerja,10000000,1,Nominal diatas rata-rata
5189,40,0,ASN,1500000,1,Nominal rendah
5190,40,1,Wiraswasta,3500000,1,Nominal rendah
5191,40,1,Tidak Bekerja,2070004,1,Nominal rendah
5193,40,1,Wiraswasta,5000000,1,Nominal diatas rata-rata
5196,40,1,Tidak Bekerja,1000000,2,Nominal rendah
5208,40,0,Karyawan,706300,2,Nominal rendah
5217,40,0,Tidak Bekerja,187481,2,Nominal rendah
5225,40,0,ASN,126500,2,Nominal rendah
5232,40,0,ASN,152973,2,Nominal rendah
5234,40,1,TNI POLRI,328500,2,Nominal rendah
5235,40,1,Konsultan,471349,2,Nominal rendah
5237,40,1,Konsultan,262481,2,Nominal rendah
5240,40,1,Tidak Bekerja,271953,0,Nominal rendah
5241,40,0,Tidak Bekerja,236438,0,Nominal rendah
5242,40,0,Tidak Bekerja,313519,0,Nominal rendah
5243,40,1,Tidak Bekerja,445656,0,Nominal rendah
5244,40,0,Tidak Bekerja,352203,0,Nominal rendah
5245,40,1,Tidak Bekerja,175452,0,Nominal rendah
5246,40,0,Tidak Bekerja,299361,0,Nominal rendah
5247,40,0,Tidak Bekerja,270094,0,Nominal rendah
5248,40,1,Tidak Bekerja,195649,0,Nominal rendah
5249,40,0,Tidak Bekerja,446295,0,Nominal rendah
5250,40,0,Tidak Bekerja,379829,0,Nominal rendah
5251,40,0,Tidak Bekerja,297973,0,Nominal rendah
5252,40,0,Tidak Bekerja,207662,0,Nominal rendah
5253,40,0,Tidak Bekerja,206252,0,Nominal rendah
5255,40,0,Amil,168612,0,Nominal rendah
5256,40,0,Amil,600000,0,Nominal rendah
5257,40,0,Amil,575000,0,Nominal rendah
5258,40,0,Amil,172263,0,Nominal rendah
5259,40,1,ASN,160000,0,Nominal rendah
5260,40,0,ASN,95700,0,Nominal rendah
5262,40,0,ASN,88400,0,Nominal rendah
5264,40,1,ASN,75100,0,Nominal rendah
5265,40,0,ASN,98600,0,Nominal rendah
5266,40,0,ASN,126500,0,Nominal rendah
5269,40,0,ASN,113000,0,Nominal rendah
5270,40,0,ASN,219338,0,Nominal rendah
5271,40,1,TNI POLRI,397457,0,Nominal rendah
5272,40,1,Konsultan,299922,0,Nominal rendah
5273,40,1,Konsultan,519255,0,Nominal rendah
5275,40,1,Konsultan,1093074,0,Nominal rendah
5276,40,0,Amil,2500000,0,Nominal rendah
5277,40,0,Tidak Bekerja,800000,0,Nominal rendah
5279,40,0,Tidak Bekerja,300000,0,Nominal rendah
5284,40,1,Tidak Bekerja,5000000,0,Nominal diatas rata-rata
5285,40,1,Wiraswasta,2500000,0,Nominal rendah
5286,40,0,Tidak Bekerja,200,2,Nominal rendah
5293,40,1,Tidak Bekerja,873812,2,Nominal rendah
5297,40,0,Tidak Bekerja,796465,2,Nominal rendah
5300,40,0,Tidak Bekerja,299361,2,Nominal rendah
5310,40,0,ASN,126000,2,Nominal rendah
5314,40,0,Karyawan,2800500,2,Nominal rendah
5319,40,1,Konsultan,468249,2,Nominal rendah
5320,40,1,Konsultan,265751,2,Nominal rendah
5323,41,0,Amil,25000,2,Nominal rendah
5325,41,0,Kesehatan,500000,2,Nominal rendah
5326,41,0,Amil,750000,2,Nominal rendah
5327,41,1,Amil,575000,2,Nominal rendah
5328,41,0,Amil,600000,2,Nominal rendah
5329,41,0,Amil,175750,2,Nominal rendah
5330,41,0,Amil,184761,2,Nominal rendah
5331,41,0,Karyawan,1900000,2,Nominal rendah
5336,41,0,Karyawan,1100000,2,Nominal rendah
5338,41,1,Wiraswasta,200000,2,Nominal rendah
5339,41,0,Wiraswasta,500000,2,Nominal rendah
5342,41,0,Pertambangan,2410000,2,Nominal rendah
5343,41,0,Transportasi,100000,2,Nominal rendah
5346,41,0,Wiraswasta,4600000,2,Nominal diatas rata-rata
5347,41,0,ASN,86045,2,Nominal rendah
5356,41,0,Wiraswasta,400000,2,Nominal rendah
5359,41,0,Komputer,234907,2,Nominal rendah
5360,41,1,Telekomunikasi,350000,2,Nominal rendah
5361,41,0,Pertambangan,1850000,2,Nominal rendah
5363,41,0,Komputer,301520,2,Nominal rendah
5364,41,1,Telekomunikasi,100000,2,Nominal rendah
5374,41,0,Karyawan,415000,2,Nominal rendah
5375,41,0,Pertambangan,1550000,2,Nominal rendah
5376,41,0,Amil,600000,1,Nominal rendah
5377,41,0,Amil,750000,1,Nominal rendah
5378,41,1,Amil,575000,1,Nominal rendah
5379,41,0,Amil,184761,1,Nominal rendah
5380,41,0,Amil,175750,1,Nominal rendah
5381,41,1,Telekomunikasi,650000,1,Nominal rendah
5382,41,0,Karyawan,1900000,1,Nominal rendah
5383,41,0,Pertambangan,2810000,1,Nominal rendah
5384,41,0,Wiraswasta,400000,1,Nominal rendah
5390,41,0,Tidak Bekerja,180000,1,Nominal rendah
5391,41,0,Amil,270000,1,Nominal rendah
5393,41,0,Wiraswasta,7750000,1,Nominal diatas rata-rata
5394,41,0,Karyawan,1750000,1,Nominal rendah
5397,41,0,Amil,50000,1,Nominal rendah
5398,41,0,Media,675000,1,Nominal rendah
5402,41,1,Amil,250000,1,Nominal rendah
5404,41,0,Keuangan,2000000,1,Nominal rendah
5405,41,0,Lain-lain,13900000,1,Nominal diatas rata-rata
5406,41,0,Pemerintahan,180000,1,Nominal rendah
5407,41,0,Media,180000,1,Nominal rendah
5408,41,0,Pertambangan,4800000,1,Nominal diatas rata-rata
5413,41,1,Amil,747500,2,Nominal rendah
5414,41,0,Amil,240189,2,Nominal rendah
5415,41,0,Media,675000,2,Nominal rendah
5416,41,0,Amil,975000,2,Nominal rendah
5417,41,1,Telekomunikasi,1300000,2,Nominal rendah
5418,41,0,Amil,780000,2,Nominal rendah
5419,41,0,Amil,228474,2,Nominal rendah
5421,41,0,Wiraswasta,450000,2,Nominal rendah
5422,41,0,Wiraswasta,13000000,0,Nominal diatas rata-rata
5423,41,0,Amil,50000,0,Nominal rendah
5424,41,0,Pertambangan,1710000,0,Nominal rendah
5426,41,0,Amil,25000,0,Nominal rendah
5427,41,1,Amil,603750,0,Nominal rendah
5428,41,0,Amil,787500,0,Nominal rendah
5429,41,0,Amil,193999,0,Nominal rendah
5431,41,0,Amil,184537,0,Nominal rendah
5432,41,0,Amil,630000,0,Nominal rendah
5433,41,0,Media,700000,0,Nominal rendah
5439,41,0,Karyawan,1900000,0,Nominal rendah
5440,41,0,Pertambangan,1740000,2,Nominal rendah
5441,41,0,Amil,50000,2,Nominal rendah
5444,41,0,Wiraswasta,200000,2,Nominal rendah
5447,41,0,Pertambangan,2600000,2,Nominal rendah
5448,41,0,Tidak Bekerja,12150000,2,Nominal diatas rata-rata
5450,41,1,Telekomunikasi,550000,2,Nominal rendah
5453,41,0,Media,653000,2,Nominal rendah
5459,41,0,Karyawan,800000,2,Nominal rendah
5465,41,0,Pertambangan,1332500,2,Nominal rendah
5466,41,0,Transportasi,150000,2,Nominal rendah
5474,41,0,Media,788000,2,Nominal rendah
5481,41,0,Pertambangan,1470000,2,Nominal rendah
5490,41,0,Komputer,180921,2,Nominal rendah
5494,41,0,Wiraswasta,350000,2,Nominal rendah
5496,41,0,Pertambangan,1450000,2,Nominal rendah
5503,41,1,Wiraswasta,150000,2,Nominal rendah
5506,41,0,Wiraswasta,300000,2,Nominal rendah
5512,41,1,Telekomunikasi,675000,2,Nominal rendah
5516,41,0,Kesehatan,300000,2,Nominal rendah
5518,41,0,ASN,366570,2,Nominal rendah
5519,41,0,ASN,216968,2,Nominal rendah
5520,41,0,Media,655000,2,Nominal rendah
5521,41,1,Telekomunikasi,650000,2,Nominal rendah
5522,41,0,Karyawan,950000,2,Nominal rendah
5523,41,0,Karyawan,250000,2,Nominal rendah
5524,41,0,Amil,557970,2,Nominal rendah
5525,41,0,Amil,167381,2,Nominal rendah
5527,41,0,Amil,421140,2,Nominal rendah
5528,41,0,Amil,175963,2,Nominal rendah
5529,41,1,Amil,395895,2,Nominal rendah
5531,41,0,Pertambangan,1750000,2,Nominal rendah
5532,41,1,Wiraswasta,250000,2,Nominal rendah
5535,41,0,Komputer,132415,2,Nominal rendah
5536,41,0,Komputer,125073,2,Nominal rendah
5541,41,1,Telekomunikasi,600000,2,Nominal rendah
5550,41,0,Pertambangan,1270000,2,Nominal rendah
5551,41,0,Komputer,263372,2,Nominal rendah
5555,41,0,Amil,957721,2,Nominal rendah
5556,41,0,Amil,192488,2,Nominal rendah
5559,41,0,Amil,1134059,2,Nominal rendah
5560,41,0,Amil,202357,2,Nominal rendah
5561,41,1,Amil,933210,2,Nominal rendah
5567,41,0,Pertambangan,2500000,2,Nominal rendah
5575,41,0,Kesehatan,300000,1,Nominal rendah
5576,41,0,Amil,30000,1,Nominal rendah
5577,41,0,Pertambangan,2700000,1,Nominal rendah
5581,41,0,Karyawan,18000000,1,Nominal tinggi
5583,41,0,Transportasi,50000,1,Nominal rendah
5586,41,0,Swasta,350000,1,Nominal rendah
5587,41,0,Karyawan,2000000,1,Nominal rendah
5588,41,0,Wiraswasta,10670000,1,Nominal diatas rata-rata
5590,41,0,Karyawan,250000,1,Nominal rendah
5591,41,0,Karyawan,950000,1,Nominal rendah
5592,41,0,Lain-lain,3007500,1,Nominal rendah
5593,41,0,Wiraswasta,13000000,1,Nominal diatas rata-rata
5594,41,0,Lain-lain,225000,1,Nominal rendah
5595,41,0,Wiraswasta,90000,1,Nominal rendah
5597,41,0,Pertambangan,3350000,1,Nominal rendah
5598,41,0,Wiraswasta,200000,1,Nominal rendah
5600,41,1,ASN,400000,1,Nominal rendah
5601,41,1,Wiraswasta,250000,1,Nominal rendah
5606,41,0,Amil,30000,2,Nominal rendah
5615,41,0,Karyawan,3850000,2,Nominal rendah
5616,41,0,Wiraswasta,225000,2,Nominal rendah
5620,41,0,Pertambangan,1535000,2,Nominal rendah
5621,41,0,Wiraswasta,14100000,0,Nominal diatas rata-rata
5622,41,0,Amil,15000,0,Nominal rendah
5623,41,0,Amil,750000,0,Nominal rendah
5624,41,1,Amil,575000,0,Nominal rendah
5625,41,0,Amil,175750,0,Nominal rendah
5626,41,0,Amil,600000,0,Nominal rendah
5627,41,0,Amil,184761,0,Nominal rendah
5628,41,0,Karyawan,1100000,0,Nominal rendah
5629,41,1,Telekomunikasi,550000,0,Nominal rendah
5631,41,1,Wiraswasta,250000,0,Nominal rendah
5632,41,0,Media,665000,0,Nominal rendah
5634,41,0,Wiraswasta,250000,0,Nominal rendah
5636,41,0,Amil,20000,0,Nominal rendah
5642,41,0,Amil,2500001,0,Nominal rendah
5644,41,1,Amil,2500002,0,Nominal rendah
5645,41,1,ASN,2500000,0,Nominal rendah
5646,41,0,Karyawan,250000,0,Nominal rendah
5656,42,0,ASN,100,2,Nominal rendah
5658,42,0,Amil,375000,2,Nominal rendah
5660,42,0,Tidak Bekerja,300000,2,Nominal rendah
5661,42,0,Wiraswasta,575000,2,Nominal rendah
5662,42,1,Tidak Bekerja,100000,2,Nominal rendah
5663,42,0,ASN,1000000,2,Nominal rendah
5664,42,0,Tidak Bekerja,30000000,2,Nominal tinggi
5665,42,0,Tidak Bekerja,500000,2,Nominal rendah
5666,42,0,Perbankan,958840,2,Nominal rendah
5667,42,0,Wiraswasta,969074,2,Nominal rendah
5669,42,0,Wiraswasta,2925000,2,Nominal rendah
5672,42,0,Telekomunikasi,1025000,2,Nominal rendah
5673,42,0,Telekomunikasi,475000,2,Nominal rendah
5674,42,0,Perbankan,2220708,2,Nominal rendah
5675,42,0,Tidak Bekerja,250000,2,Nominal rendah
5676,42,0,Wiraswasta,549221,2,Nominal rendah
5678,42,0,Wiraswasta,688000,2,Nominal rendah
5681,42,0,Perbankan,7546564,2,Nominal diatas rata-rata
5685,42,0,Tidak Bekerja,50000,2,Nominal rendah
5686,42,0,Tidak Bekerja,25000,1,Nominal rendah
5687,42,0,Amil,375000,1,Nominal rendah
5690,42,0,Wiraswasta,632000,1,Nominal rendah
5691,42,0,Tidak Bekerja,50000,1,Nominal rendah
5694,42,0,ASN,1000000,1,Nominal rendah
5695,42,0,Tidak Bekerja,750000,1,Nominal rendah
5706,42,0,Tidak Bekerja,225000,1,Nominal rendah
5707,42,0,Perbankan,1775662,1,Nominal rendah
5708,42,1,Tidak Bekerja,3000000,1,Nominal rendah
5710,42,0,Tidak Bekerja,4000000,1,Nominal diatas rata-rata
5715,42,0,ASN,180000,1,Nominal rendah
5716,42,0,ASN,320000,1,Nominal rendah
5720,42,1,ASN,2500000,1,Nominal rendah
5722,42,0,Wiraswasta,225000,1,Nominal rendah
5724,42,0,Wiraswasta,300000,1,Nominal rendah
5728,42,0,Tidak Bekerja,100000,1,Nominal rendah
5729,42,0,Lain-lain,2400000,1,Nominal rendah
5731,42,0,Konsultan,270000,1,Nominal rendah
5732,42,0,Wiraswasta,1028720,2,Nominal rendah
5733,42,0,Wiraswasta,632000,2,Nominal rendah
5735,42,0,Wiraswasta,628817,2,Nominal rendah
5736,42,0,Amil,206259,2,Nominal rendah
5737,42,0,Amil,472500,2,Nominal rendah
5740,42,0,Tidak Bekerja,200000,2,Nominal rendah
5741,42,0,Wiraswasta,601149,0,Nominal rendah
5742,42,0,Perbankan,958840,0,Nominal rendah
5743,42,0,Amil,391250,0,Nominal rendah
5744,42,0,Tidak Bekerja,50000,0,Nominal rendah
5745,42,0,Tidak Bekerja,100000,0,Nominal rendah
5753,42,0,Tidak Bekerja,100000,2,Nominal rendah
5758,42,0,Perbankan,1550419,2,Nominal rendah
5766,42,0,Tidak Bekerja,25000,2,Nominal rendah
5774,42,0,Wiraswasta,1018730,2,Nominal rendah
5777,42,0,Perbankan,958256,2,Nominal rendah
5795,42,0,Telekomunikasi,560000,2,Nominal rendah
5809,42,0,Wiraswasta,969072,2,Nominal rendah
5821,42,0,Telekomunikasi,562000,2,Nominal rendah
5832,42,0,Wiraswasta,1025197,2,Nominal rendah
5843,42,0,Telekomunikasi,641000,2,Nominal rendah
5844,42,0,Perbankan,1321304,2,Nominal rendah
5846,42,0,Telekomunikasi,688000,2,Nominal rendah
5849,42,0,Wiraswasta,2500000,2,Nominal rendah
5850,42,0,Perbankan,443916,2,Nominal rendah
5852,42,0,Wiraswasta,1468000,2,Nominal rendah
5853,42,0,Wiraswasta,978873,2,Nominal rendah
5855,42,0,Wiraswasta,499006,2,Nominal rendah
5857,42,0,ASN,1677605,2,Nominal rendah
5858,42,0,Tidak Bekerja,25000000,2,Nominal tinggi
5859,42,1,Lain-lain,1625000,2,Nominal rendah
5860,42,0,Amil,253458,2,Nominal rendah
5861,42,0,Perbankan,743065,2,Nominal rendah
5863,42,0,Wiraswasta,1729000,2,Nominal rendah
5867,42,0,Wiraswasta,571887,2,Nominal rendah
5871,42,0,Perbankan,761189,2,Nominal rendah
5872,42,0,Telekomunikasi,500000,2,Nominal rendah
5873,42,0,Wiraswasta,625000,2,Nominal rendah
5875,42,0,Wiraswasta,1441293,2,Nominal rendah
5876,42,0,Perbankan,5518616,2,Nominal diatas rata-rata
5877,42,0,Perbankan,768064,2,Nominal rendah
5878,42,0,Wiraswasta,227000,2,Nominal rendah
5879,42,0,ASN,1500000,2,Nominal rendah
5880,42,0,Tidak Bekerja,70000,2,Nominal rendah
5881,42,0,Amil,618084,2,Nominal rendah
5882,42,0,Amil,173771,2,Nominal rendah
5884,42,0,Wiraswasta,598000,2,Nominal rendah
5886,42,0,Telekomunikasi,500000,1,Nominal rendah
5888,42,0,Perbankan,755564,1,Nominal rendah
5893,42,0,Transportasi,225000,1,Nominal rendah
5895,42,0,ASN,315000,1,Nominal rendah
5897,42,0,Wiraswasta,580000,1,Nominal rendah
5898,42,0,Perbankan,1522377,1,Nominal rendah
5904,42,0,Lain-lain,180000,1,Nominal rendah
5906,42,0,Lain-lain,1000000,1,Nominal rendah
5908,42,0,Wiraswasta,517024,1,Nominal rendah
5910,42,0,Wiraswasta,598000,1,Nominal rendah
5911,42,0,Property,13049963,1,Nominal diatas rata-rata
5915,42,0,ASN,15000000,1,Nominal diatas rata-rata
5918,42,0,Perbankan,1117257,1,Nominal rendah
5919,42,1,Wiraswasta,1000000,1,Nominal rendah
5920,42,0,ASN,500000,2,Nominal rendah
5925,42,0,Wiraswasta,684630,2,Nominal rendah
5927,42,1,Lain-lain,50000,2,Nominal rendah
5947,42,0,Perbankan,1181296,2,Nominal rendah
5952,42,0,Wiraswasta,406254,2,Nominal rendah
5953,42,0,ASN,1000000,0,Nominal rendah
5954,42,0,Tidak Bekerja,25000,0,Nominal rendah
5962,42,0,Amil,375000,0,Nominal rendah
5969,42,0,Wiraswasta,575000,0,Nominal rendah
5979,42,0,Amil,2500000,0,Nominal rendah
5980,42,0,Perbankan,1110845,0,Nominal rendah
5985,42,0,Wiraswasta,2030952,2,Nominal rendah
5991,43,0,Wiraswasta,415000,2,Nominal rendah
5992,43,0,Tidak Bekerja,1001000,2,Nominal rendah
5993,43,0,Karyawan,100000,2,Nominal rendah
5995,43,0,Tidak Bekerja,665000,2,Nominal rendah
5996,43,0,Tidak Bekerja,750000,2,Nominal rendah
5997,43,0,Perbankan,7000000,1,Nominal diatas rata-rata
5998,43,0,Tidak Bekerja,15000000,1,Nominal diatas rata-rata
5999,43,0,Karyawan,200000,1,Nominal rendah
6000,43,0,Swasta,2500000,1,Nominal rendah
6001,43,0,Perbankan,270000,1,Nominal rendah
6002,43,0,Wiraswasta,18000000,1,Nominal tinggi
6003,43,1,Tidak Bekerja,5000000,1,Nominal diatas rata-rata
6004,43,1,Tidak Bekerja,1400000,1,Nominal rendah
6005,43,0,Wiraswasta,500000,2,Nominal rendah
6006,43,0,Perbankan,6000000,2,Nominal diatas rata-rata
6007,43,0,Tidak Bekerja,1750000,2,Nominal rendah
6008,43,0,Amil,186414,2,Nominal rendah
6010,43,0,Tidak Bekerja,1200000,0,Nominal rendah
6011,43,0,IT,75000000,0,Nominal sedang
6012,43,0,Tidak Bekerja,1150000,2,Nominal rendah
6013,43,0,Perbankan,63969,2,Nominal rendah
6014,43,0,Wiraswasta,593000,2,Nominal rendah
6015,43,0,Konsultan,300,2,Nominal rendah
6016,43,0,Wiraswasta,808000,2,Nominal rendah
6018,43,0,Tidak Bekerja,1005000,2,Nominal rendah
6020,43,0,Wiraswasta,580000,2,Nominal rendah
6021,43,0,Tidak Bekerja,755000,2,Nominal rendah
6022,43,0,Wiraswasta,200,2,Nominal rendah
6024,43,0,Wiraswasta,582000,2,Nominal rendah
6025,43,0,Wiraswasta,1233000,2,Nominal rendah
6026,43,0,Lain-lain,250000,2,Nominal rendah
6027,43,0,Wiraswasta,772000,2,Nominal rendah
6028,43,0,Tidak Bekerja,300000,2,Nominal rendah
6030,43,0,Tidak Bekerja,305000,2,Nominal rendah
6031,43,0,Wiraswasta,79515,2,Nominal rendah
6032,43,0,Wiraswasta,1309000,2,Nominal rendah
6033,43,0,Wiraswasta,579000,2,Nominal rendah
6034,43,0,Perbankan,6250000,2,Nominal diatas rata-rata
6036,43,0,Tidak Bekerja,800000,1,Nominal rendah
6037,43,0,Perbankan,3750000,1,Nominal rendah
6038,43,1,Tidak Bekerja,8000000,1,Nominal diatas rata-rata
6040,43,0,Lain-lain,9000000,1,Nominal diatas rata-rata
6041,43,0,Tidak Bekerja,750000,1,Nominal rendah
6042,43,0,Tidak Bekerja,1500000,1,Nominal rendah
6043,43,0,Tidak Bekerja,7500000,1,Nominal diatas rata-rata
6044,43,0,Konsultan,1800000,1,Nominal rendah
6045,43,0,Wiraswasta,17675000,1,Nominal tinggi
6046,43,0,Lain-lain,24270000,1,Nominal tinggi
6047,43,0,Industri Manufaktur,270000,1,Nominal rendah
6048,43,0,Tidak Bekerja,225000,1,Nominal rendah
6049,43,0,Pendidikan,180000,1,Nominal rendah
6050,43,0,Tidak Bekerja,45000,1,Nominal rendah
6051,43,0,Tidak Bekerja,50000,2,Nominal rendah
6052,43,0,Tidak Bekerja,800000,2,Nominal rendah
6053,44,1,Telekomunikasi,1500000,2,Nominal rendah
6054,44,1,Pegawai Swasta,50000,2,Nominal rendah
6055,44,0,Supply Chain / Logistics,800000,2,Nominal rendah
6056,44,0,Amil,825000,2,Nominal rendah
6057,44,0,Kesehatan,3000000,2,Nominal rendah
6058,44,0,Amil,375000,2,Nominal rendah
6059,44,0,BUMN,998652,2,Nominal rendah
6062,44,0,Wiraswasta,500000,2,Nominal rendah
6063,44,1,Karyawan,125000,2,Nominal rendah
6066,44,0,ASN,500000,2,Nominal rendah
6070,44,0,Supply Chain / Logistics,900000,2,Nominal rendah
6071,44,0,Wiraswasta,875000,2,Nominal rendah
6072,44,0,BUMN,564153,2,Nominal rendah
6074,44,0,ASN,1000000,2,Nominal rendah
6080,44,0,BUMN,562203,2,Nominal rendah
6081,44,0,Wiraswasta,425000,2,Nominal rendah
6085,44,0,Amil,90000,1,Nominal rendah
6086,44,0,Amil,825000,1,Nominal rendah
6087,44,1,marketing,2209646,1,Nominal rendah
6088,44,0,Amil,375000,1,Nominal rendah
6089,44,1,marketing,4281241,1,Nominal diatas rata-rata
6090,44,0,Wiraswasta,450000,1,Nominal rendah
6091,44,0,Supply Chain / Logistics,900000,1,Nominal rendah
6092,44,1,Pegawai Swasta,50000,1,Nominal rendah
6095,44,0,BUMN,550678,1,Nominal rendah
6098,44,0,Tidak Bekerja,225000,1,Nominal rendah
6103,44,1,Bekerja,270000,1,Nominal rendah
6104,44,0,Wiraswasta,2050000,1,Nominal rendah
